CombinID,Player,Position,Height,Date_birth,Nationality,Website_player
002072,"Ivlev, Vladimir",Forward,2.07,28/02/1990,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002072&seasoncode=U2017
002618,"Ilnitskiy, Stanislav",Forward,2.0,24/02/1994,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002618&seasoncode=U2017
LKY,"Khvostov, Dmitry",Guard,1.9,21/08/1989,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LKY&seasoncode=U2017
006676,"Babb, Chris",Forward,1.95,14/02/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006676&seasoncode=U2017
006423,"Qvale, Brian",Center,2.08,03/11/1988,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006423&seasoncode=U2017
005195,"Broekhoff, Ryan",Forward,1.97,23/08/1990,Australia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=005195&seasoncode=U2017
LCH,"Nelyubov, Ivan",Forward,2.06,06/08/1988,Russia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=LCH&seasoncode=U2017
002683,"Saibou, Joshiko",Guard,1.88,07/03/1990,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002683&seasoncode=U2017
007125,"Siva, Peyton",Guard,1.82,24/10/1990,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007125&seasoncode=U2017
001557,"Giffey, Niels",Forward,2.0,08/06/1991,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=001557&seasoncode=U2017
006998,"Hundt, Bennet",Guard,1.78,20/08/1998,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006998&seasoncode=U2017
006251,"Schneider, Tim",Forward,2.08,01/09/1997,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006251&seasoncode=U2017
004845,"Vargas, Akeem",Guard,1.92,29/04/1990,Germany,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=004845&seasoncode=U2017
002328,"Grigonis, Marius",Guard,1.98,26/04/1994,Lithuania,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=002328&seasoncode=U2017
006819,"Nikic, Kresimir",Center,2.15,16/04/1999,Croatia,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=006819&seasoncode=U2017
007834,"Butterfield, Spencer",Guard,1.89,11/10/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007834&seasoncode=U2017
007832,"Clifford, Dennis",Center,2.13,29/02/1992,United States,http://www.eurocupbasketball.com/eurocup/competition/players/showplayer?pcode=007832&seasoncode=U2017
