Number,GS,Player,MP,PTS,TwoP,TwoPA,TwoPPerc,ThreeP,ThreePA,ThreePPerc,FT,FTA,FTPerc,TRB,DRB,ORB,AST,STL,TOV,Counteratt,BLKfv,BLKag,Dunks,PF,PFrv,PlusMinus,PIR,Season,Type_season,Day,Date,Game,GameRes,Team,GameID,Website,CombinID,competition,MP_min,match_id,player_name_norm,player_id
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,5,1,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 16,2018-01-05,olympiacos piraeus-ax armani exchange olimpia milan,87-80,Milan,127,http://www.euroleague.net/main/results/showgame?gamecode=127&seasoncode=E2017,,euroleague,0.0,2018-01-05||olympiacos piraeus-ax armani exchange olimpia milan,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 16,2018-01-05,real madrid-maccabi fox tel aviv,93-81,0,128,http://www.euroleague.net/main/results/showgame?gamecode=128&seasoncode=E2017,,euroleague,0.0,2018-01-05||real madrid-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 16,2018-01-05,real madrid-maccabi fox tel aviv,93-81,Maccabi,128,http://www.euroleague.net/main/results/showgame?gamecode=128&seasoncode=E2017,,euroleague,0.0,2018-01-05||real madrid-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 17,2018-01-12,anadolu efes istanbul-crvena zvezda mts belgrade,104-95,0,1,http://www.euroleague.net/main/results/showgame?gamecode=129&seasoncode=E2017,,euroleague,0.0,2018-01-12||anadolu efes istanbul-crvena zvezda mts belgrade,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,3,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 17,2018-01-12,anadolu efes istanbul-crvena zvezda mts belgrade,104-95,Crvena_Zvezda_Belgrade,1,http://www.euroleague.net/main/results/showgame?gamecode=129&seasoncode=E2017,,euroleague,0.0,2018-01-12||anadolu efes istanbul-crvena zvezda mts belgrade,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,2,3,0,0,1,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 17,2018-01-11,ax armani exchange olimpia milan-cska moscow,81-107,0,2,http://www.euroleague.net/main/results/showgame?gamecode=130&seasoncode=E2017,,euroleague,0.0,2018-01-11||ax armani exchange olimpia milan-cska moscow,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 17,2018-01-11,ax armani exchange olimpia milan-cska moscow,81-107,CSKA,2,http://www.euroleague.net/main/results/showgame?gamecode=130&seasoncode=E2017,,euroleague,0.0,2018-01-11||ax armani exchange olimpia milan-cska moscow,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 17,2018-01-11,maccabi fox tel aviv-brose bamberg,90-88,0,3,http://www.euroleague.net/main/results/showgame?gamecode=131&seasoncode=E2017,,euroleague,0.0,2018-01-11||maccabi fox tel aviv-brose bamberg,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 17,2018-01-11,maccabi fox tel aviv-brose bamberg,90-88,Bamberg,3,http://www.euroleague.net/main/results/showgame?gamecode=131&seasoncode=E2017,,euroleague,0.0,2018-01-11||maccabi fox tel aviv-brose bamberg,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 17,2018-01-11,panathinaikos superfoods athens-fc barcelona lassa,84-75,0,4,http://www.euroleague.net/main/results/showgame?gamecode=132&seasoncode=E2017,,euroleague,0.0,2018-01-11||panathinaikos superfoods athens-fc barcelona lassa,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,3,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 17,2018-01-11,panathinaikos superfoods athens-fc barcelona lassa,84-75,FC_Barcelona,4,http://www.euroleague.net/main/results/showgame?gamecode=132&seasoncode=E2017,,euroleague,0.0,2018-01-11||panathinaikos superfoods athens-fc barcelona lassa,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,3,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 17,2018-01-11,valencia basket-fenerbahce dogus istanbul,67-80,0,5,http://www.euroleague.net/main/results/showgame?gamecode=133&seasoncode=E2017,,euroleague,0.0,2018-01-11||valencia basket-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 17,2018-01-11,valencia basket-fenerbahce dogus istanbul,67-80,Fenerbahce,5,http://www.euroleague.net/main/results/showgame?gamecode=133&seasoncode=E2017,,euroleague,0.0,2018-01-11||valencia basket-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 17,2018-01-12,khimki moscow region-real madrid,78-95,0,6,http://www.euroleague.net/main/results/showgame?gamecode=134&seasoncode=E2017,,euroleague,0.0,2018-01-12||khimki moscow region-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 17,2018-01-12,khimki moscow region-real madrid,78-95,Real_Madrid,6,http://www.euroleague.net/main/results/showgame?gamecode=134&seasoncode=E2017,,euroleague,0.0,2018-01-12||khimki moscow region-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 17,2018-01-12,baskonia vitoria gasteiz-olympiacos piraeus,86-54,0,7,http://www.euroleague.net/main/results/showgame?gamecode=135&seasoncode=E2017,,euroleague,0.0,2018-01-12||baskonia vitoria gasteiz-olympiacos piraeus,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,1,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 17,2018-01-12,baskonia vitoria gasteiz-olympiacos piraeus,86-54,Olympiakos,7,http://www.euroleague.net/main/results/showgame?gamecode=135&seasoncode=E2017,,euroleague,0.0,2018-01-12||baskonia vitoria gasteiz-olympiacos piraeus,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,2,3,0,0,0,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 17,2018-01-12,zalgiris kaunas-unicaja malaga,79-77,0,8,http://www.euroleague.net/main/results/showgame?gamecode=136&seasoncode=E2017,,euroleague,0.0,2018-01-12||zalgiris kaunas-unicaja malaga,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 17,2018-01-12,zalgiris kaunas-unicaja malaga,79-77,Unicaja,8,http://www.euroleague.net/main/results/showgame?gamecode=136&seasoncode=E2017,,euroleague,0.0,2018-01-12||zalgiris kaunas-unicaja malaga,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,0,3,0,0,2,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 18,2018-01-16,brose bamberg-zalgiris kaunas,93-86,0,9,http://www.euroleague.net/main/results/showgame?gamecode=137&seasoncode=E2017,,euroleague,0.0,2018-01-16||brose bamberg-zalgiris kaunas,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 18,2018-01-16,brose bamberg-zalgiris kaunas,93-86,Zalgiris,9,http://www.euroleague.net/main/results/showgame?gamecode=137&seasoncode=E2017,,euroleague,0.0,2018-01-16||brose bamberg-zalgiris kaunas,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,3,1,0,0,1,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 18,2018-01-16,crvena zvezda mts belgrade-khimki moscow region,70-79,0,10,http://www.euroleague.net/main/results/showgame?gamecode=138&seasoncode=E2017,,euroleague,0.0,2018-01-16||crvena zvezda mts belgrade-khimki moscow region,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,1,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 18,2018-01-16,crvena zvezda mts belgrade-khimki moscow region,70-79,Khimki,10,http://www.euroleague.net/main/results/showgame?gamecode=138&seasoncode=E2017,,euroleague,0.0,2018-01-16||crvena zvezda mts belgrade-khimki moscow region,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,1,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 18,2018-01-16,olympiacos piraeus-maccabi fox tel aviv,94-64,0,11,http://www.euroleague.net/main/results/showgame?gamecode=139&seasoncode=E2017,,euroleague,0.0,2018-01-16||olympiacos piraeus-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 18,2018-01-16,olympiacos piraeus-maccabi fox tel aviv,94-64,Maccabi,11,http://www.euroleague.net/main/results/showgame?gamecode=139&seasoncode=E2017,,euroleague,0.0,2018-01-16||olympiacos piraeus-maccabi fox tel aviv,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,1,3,0,0,1,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 18,2018-01-16,valencia basket-fc barcelona lassa,81-76,0,12,http://www.euroleague.net/main/results/showgame?gamecode=140&seasoncode=E2017,,euroleague,0.0,2018-01-16||valencia basket-fc barcelona lassa,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 18,2018-01-16,valencia basket-fc barcelona lassa,81-76,FC_Barcelona,12,http://www.euroleague.net/main/results/showgame?gamecode=140&seasoncode=E2017,,euroleague,0.0,2018-01-16||valencia basket-fc barcelona lassa,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 18,2018-01-17,cska moscow-anadolu efes istanbul,110-79,0,13,http://www.euroleague.net/main/results/showgame?gamecode=141&seasoncode=E2017,,euroleague,0.0,2018-01-17||cska moscow-anadolu efes istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 18,2018-01-17,cska moscow-anadolu efes istanbul,110-79,Efes_Pilsen,13,http://www.euroleague.net/main/results/showgame?gamecode=141&seasoncode=E2017,,euroleague,0.0,2018-01-17||cska moscow-anadolu efes istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 18,2018-01-17,ax armani exchange olimpia milan-unicaja malaga,101-87,0,14,http://www.euroleague.net/main/results/showgame?gamecode=142&seasoncode=E2017,,euroleague,0.0,2018-01-17||ax armani exchange olimpia milan-unicaja malaga,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 18,2018-01-17,ax armani exchange olimpia milan-unicaja malaga,101-87,Unicaja,14,http://www.euroleague.net/main/results/showgame?gamecode=142&seasoncode=E2017,,euroleague,0.0,2018-01-17||ax armani exchange olimpia milan-unicaja malaga,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,3,2,0,0,2,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 18,2018-01-17,fenerbahce dogus istanbul-panathinaikos superfoods athens,67-62,0,15,http://www.euroleague.net/main/results/showgame?gamecode=143&seasoncode=E2017,,euroleague,0.0,2018-01-17||fenerbahce dogus istanbul-panathinaikos superfoods athens,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,4,0,0,0,0,0,0,0,-3,2017-18,Regular Season,Round 18,2018-01-17,fenerbahce dogus istanbul-panathinaikos superfoods athens,67-62,Panathinaikos,15,http://www.euroleague.net/main/results/showgame?gamecode=143&seasoncode=E2017,,euroleague,0.0,2018-01-17||fenerbahce dogus istanbul-panathinaikos superfoods athens,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 18,2018-01-17,real madrid-baskonia vitoria gasteiz,75-73,0,16,http://www.euroleague.net/main/results/showgame?gamecode=144&seasoncode=E2017,,euroleague,0.0,2018-01-17||real madrid-baskonia vitoria gasteiz,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7,6,1,0,0,2,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 18,2018-01-17,real madrid-baskonia vitoria gasteiz,75-73,Baskonia,16,http://www.euroleague.net/main/results/showgame?gamecode=144&seasoncode=E2017,,euroleague,0.0,2018-01-17||real madrid-baskonia vitoria gasteiz,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 19,2018-01-18,fc barcelona lassa-brose bamberg,81-66,0,17,http://www.euroleague.net/main/results/showgame?gamecode=145&seasoncode=E2017,,euroleague,0.0,2018-01-18||fc barcelona lassa-brose bamberg,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 19,2018-01-18,fc barcelona lassa-brose bamberg,81-66,Bamberg,17,http://www.euroleague.net/main/results/showgame?gamecode=145&seasoncode=E2017,,euroleague,0.0,2018-01-18||fc barcelona lassa-brose bamberg,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 19,2018-01-18,khimki moscow region-olympiacos piraeus,82-54,0,18,http://www.euroleague.net/main/results/showgame?gamecode=146&seasoncode=E2017,,euroleague,0.0,2018-01-18||khimki moscow region-olympiacos piraeus,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,1,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 19,2018-01-18,khimki moscow region-olympiacos piraeus,82-54,Olympiakos,18,http://www.euroleague.net/main/results/showgame?gamecode=146&seasoncode=E2017,,euroleague,0.0,2018-01-18||khimki moscow region-olympiacos piraeus,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,2,4,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 19,2018-01-18,maccabi fox tel aviv-crvena zvezda mts belgrade,89-75,0,19,http://www.euroleague.net/main/results/showgame?gamecode=147&seasoncode=E2017,,euroleague,0.0,2018-01-18||maccabi fox tel aviv-crvena zvezda mts belgrade,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,1,5,0,0,1,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 19,2018-01-18,maccabi fox tel aviv-crvena zvezda mts belgrade,89-75,Crvena_Zvezda_Belgrade,19,http://www.euroleague.net/main/results/showgame?gamecode=147&seasoncode=E2017,,euroleague,0.0,2018-01-18||maccabi fox tel aviv-crvena zvezda mts belgrade,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,2,4,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 19,2018-01-18,zalgiris kaunas-valencia basket,86-82,0,20,http://www.euroleague.net/main/results/showgame?gamecode=148&seasoncode=E2017,,euroleague,0.0,2018-01-18||zalgiris kaunas-valencia basket,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6,5,1,0,0,0,0,0,0,0,0,0,0,6,2017-18,Regular Season,Round 19,2018-01-18,zalgiris kaunas-valencia basket,86-82,Valencia,20,http://www.euroleague.net/main/results/showgame?gamecode=148&seasoncode=E2017,,euroleague,0.0,2018-01-18||zalgiris kaunas-valencia basket,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 19,2018-01-19,anadolu efes istanbul-fenerbahce dogus istanbul,84-89,0,21,http://www.euroleague.net/main/results/showgame?gamecode=149&seasoncode=E2017,,euroleague,0.0,2018-01-19||anadolu efes istanbul-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 19,2018-01-19,anadolu efes istanbul-fenerbahce dogus istanbul,84-89,Fenerbahce,21,http://www.euroleague.net/main/results/showgame?gamecode=149&seasoncode=E2017,,euroleague,0.0,2018-01-19||anadolu efes istanbul-fenerbahce dogus istanbul,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 19,2018-01-19,baskonia vitoria gasteiz-ax armani exchange olimpia milan,82-83,0,22,http://www.euroleague.net/main/results/showgame?gamecode=150&seasoncode=E2017,,euroleague,0.0,2018-01-19||baskonia vitoria gasteiz-ax armani exchange olimpia milan,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 19,2018-01-19,baskonia vitoria gasteiz-ax armani exchange olimpia milan,82-83,Milan,22,http://www.euroleague.net/main/results/showgame?gamecode=150&seasoncode=E2017,,euroleague,0.0,2018-01-19||baskonia vitoria gasteiz-ax armani exchange olimpia milan,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 19,2018-01-19,panathinaikos superfoods athens-cska moscow,70-75,0,23,http://www.euroleague.net/main/results/showgame?gamecode=151&seasoncode=E2017,,euroleague,0.0,2018-01-19||panathinaikos superfoods athens-cska moscow,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,8,5,3,0,0,1,0,0,0,0,0,0,0,7,2017-18,Regular Season,Round 19,2018-01-19,panathinaikos superfoods athens-cska moscow,70-75,CSKA,23,http://www.euroleague.net/main/results/showgame?gamecode=151&seasoncode=E2017,,euroleague,0.0,2018-01-19||panathinaikos superfoods athens-cska moscow,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 19,2018-01-19,unicaja malaga-real madrid,80-75,0,24,http://www.euroleague.net/main/results/showgame?gamecode=152&seasoncode=E2017,,euroleague,0.0,2018-01-19||unicaja malaga-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 19,2018-01-19,unicaja malaga-real madrid,80-75,Real_Madrid,24,http://www.euroleague.net/main/results/showgame?gamecode=152&seasoncode=E2017,,euroleague,0.0,2018-01-19||unicaja malaga-real madrid,team,team||euroleague
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-11,cedevita zagreb-fiat turin,83-86,0,1,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=1&seasoncode=U2017,,eurocup,0.0,2017-10-11||cedevita zagreb-fiat turin,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,4,1,0,0,0,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 1,2017-10-11,cedevita zagreb-fiat turin,83-86,Turin,1,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=1&seasoncode=U2017,,eurocup,0.0,2017-10-11||cedevita zagreb-fiat turin,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-11,morabanc andorra-unics kazan,68-76,0,2,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=2&seasoncode=U2017,,eurocup,0.0,2017-10-11||morabanc andorra-unics kazan,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 1,2017-10-11,morabanc andorra-unics kazan,68-76,Unics_Kazan,2,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=2&seasoncode=U2017,,eurocup,0.0,2017-10-11||morabanc andorra-unics kazan,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 1,2017-10-11,levallois metropolitans-darussafaka istanbul,64-69,0,3,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=3&seasoncode=U2017,,eurocup,0.0,2017-10-11||levallois metropolitans-darussafaka istanbul,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,2017-18,Regular Season,Round 1,2017-10-11,levallois metropolitans-darussafaka istanbul,64-69,Darussafaka,3,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=3&seasoncode=U2017,,eurocup,0.0,2017-10-11||levallois metropolitans-darussafaka istanbul,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-11,buducnost voli podgorica-grissin bon reggio emilia,82-74,0,4,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=4&seasoncode=U2017,,eurocup,0.0,2017-10-11||buducnost voli podgorica-grissin bon reggio emilia,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,4,2,2,0,0,0,0,0,0,0,0,0,0,4,2017-18,Regular Season,Round 1,2017-10-11,buducnost voli podgorica-grissin bon reggio emilia,82-74,Reggio_Emilia,4,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=4&seasoncode=U2017,,eurocup,0.0,2017-10-11||buducnost voli podgorica-grissin bon reggio emilia,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,2,1,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 1,2017-10-11,galatasaray odeabank istanbul-fc bayern munich,69-86,0,5,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=5&seasoncode=U2017,,eurocup,0.0,2017-10-11||galatasaray odeabank istanbul-fc bayern munich,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-11,galatasaray odeabank istanbul-fc bayern munich,69-86,Bayern_Munich,5,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=5&seasoncode=U2017,,eurocup,0.0,2017-10-11||galatasaray odeabank istanbul-fc bayern munich,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-11,lietkabelis panevezys-hapoel bank yahav jerusalem,86-72,0,6,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=6&seasoncode=U2017,,eurocup,0.0,2017-10-11||lietkabelis panevezys-hapoel bank yahav jerusalem,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,5,2,3,0,0,0,0,0,0,0,0,0,0,5,2017-18,Regular Season,Round 1,2017-10-11,lietkabelis panevezys-hapoel bank yahav jerusalem,86-72,Hapoel_Jerusalem,6,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=6&seasoncode=U2017,,eurocup,0.0,2017-10-11||lietkabelis panevezys-hapoel bank yahav jerusalem,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,1,2,0,0,1,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-11,limoges csp-lokomotiv kuban krasnodar,61-63,0,7,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=7&seasoncode=U2017,,eurocup,0.0,2017-10-11||limoges csp-lokomotiv kuban krasnodar,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 1,2017-10-11,limoges csp-lokomotiv kuban krasnodar,61-63,Kuban,7,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=7&seasoncode=U2017,,eurocup,0.0,2017-10-11||limoges csp-lokomotiv kuban krasnodar,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,2017-18,Regular Season,Round 1,2017-10-11,alba berlin-partizan nis belgrade,111-85,0,8,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=8&seasoncode=U2017,,eurocup,0.0,2017-10-11||alba berlin-partizan nis belgrade,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,2017-18,Regular Season,Round 1,2017-10-11,alba berlin-partizan nis belgrade,111-85,Partizan,8,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=8&seasoncode=U2017,,eurocup,0.0,2017-10-11||alba berlin-partizan nis belgrade,team,team||eurocup
0,0,Team,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-18,Regular Season,Round 1,2017-10-11,lietuvos rytas vilnius-retabet bilbao basket,83-93,0,9,http://www.eurocupbasketball.com/eurocup/games/results/showgame?gamecode=9&seasoncode=U2017,,eurocup,0.0,2017-10-11||lietuvos rytas vilnius-retabet bilbao basket,team,team||eurocup
