competition,MP_min,PIR
eurocup,24.366666666666667,2
eurocup,24.633333333333333,-9
eurocup,10.366666666666667,-4
eurocup,14.966666666666667,1
eurocup,5.933333333333334,-5
eurocup,0.0,0
eurocup,4.65,1
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,19.783333333333335,14
eurocup,13.916666666666666,4
eurocup,17.6,9
eurocup,22.016666666666666,10
eurocup,18.366666666666667,1
eurocup,19.466666666666665,11
eurocup,28.25,16
eurocup,21.95,-1
eurocup,30.65,18
eurocup,13.416666666666666,6
eurocup,26.316666666666666,14
eurocup,21.9,2
eurocup,10.366666666666667,2
eurocup,16.433333333333334,0
eurocup,21.016666666666666,1
eurocup,21.683333333333334,13
eurocup,0.0,0
eurocup,0.0,0
eurocup,14.983333333333333,8
eurocup,16.55,-2
eurocup,20.116666666666667,16
eurocup,8.266666666666667,3
eurocup,0.0,0
eurocup,17.866666666666667,6
eurocup,19.033333333333335,-2
eurocup,33.11666666666667,17
eurocup,23.916666666666668,5
eurocup,29.433333333333334,18
eurocup,16.233333333333334,0
eurocup,34.333333333333336,10
eurocup,22.55,4
eurocup,36.733333333333334,24
eurocup,25.366666666666667,16
eurocup,28.883333333333333,2
eurocup,37.3,20
eurocup,33.65,9
eurocup,32.8,11
eurocup,2.2,1
eurocup,0.0,0
eurocup,5.0,-1
eurocup,13.033333333333333,4
eurocup,5.9,2
eurocup,8.5,-3
eurocup,18.316666666666666,4
eurocup,16.516666666666666,6
eurocup,19.866666666666667,15
eurocup,14.416666666666666,-2
eurocup,27.0,2
eurocup,21.966666666666665,3
eurocup,14.45,2
eurocup,4.766666666666667,-1
eurocup,10.566666666666666,0
eurocup,9.883333333333333,1
eurocup,13.433333333333334,-1
eurocup,15.616666666666667,2
eurocup,9.05,5
eurocup,9.75,5
eurocup,24.916666666666668,27
eurocup,15.65,1
eurocup,11.5,0
eurocup,13.7,4
eurocup,11.666666666666666,8
eurocup,19.55,6
eurocup,11.85,-6
eurocup,19.133333333333333,15
eurocup,24.133333333333333,23
eurocup,12.366666666666667,11
eurocup,10.516666666666667,8
eurocup,0.0,0
eurocup,3.8333333333333335,0
eurocup,0.06666666666666667,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,1.9666666666666668,3
eurocup,3.55,-2
eurocup,7.05,3
eurocup,22.55,14
eurocup,20.983333333333334,14
eurocup,22.083333333333332,3
eurocup,19.1,1
eurocup,26.316666666666666,15
eurocup,25.2,10
eurocup,12.866666666666667,14
eurocup,25.033333333333335,10
eurocup,33.93333333333333,12
eurocup,18.4,7
eurocup,19.516666666666666,2
eurocup,23.75,0
eurocup,18.333333333333332,8
eurocup,19.183333333333334,7
eurocup,16.116666666666667,5
eurocup,15.2,-4
eurocup,16.416666666666668,-1
eurocup,26.383333333333333,4
eurocup,27.9,13
eurocup,25.083333333333332,5
eurocup,21.4,8
eurocup,29.833333333333332,22
eurocup,32.21666666666667,8
eurocup,0.0,0
eurocup,24.616666666666667,6
eurocup,30.75,5
eurocup,24.45,2
eurocup,25.683333333333334,3
eurocup,21.766666666666666,6
eurocup,15.8,2
eurocup,15.566666666666666,0
eurocup,16.116666666666667,-2
eurocup,16.133333333333333,-6
eurocup,16.366666666666667,11
eurocup,2.8333333333333335,0
eurocup,13.933333333333334,17
eurocup,5.8,5
eurocup,18.8,1
eurocup,6.5,1
eurocup,13.216666666666667,-2
eurocup,5.383333333333334,2
eurocup,20.016666666666666,16
eurocup,16.4,4
eurocup,15.05,9
eurocup,14.433333333333334,3
eurocup,12.966666666666667,7
eurocup,20.966666666666665,4
eurocup,18.3,13
eurocup,19.916666666666668,-1
eurocup,23.416666666666668,10
eurocup,23.533333333333335,6
eurocup,22.666666666666668,16
eurocup,18.616666666666667,6
eurocup,24.533333333333335,13
eurocup,19.816666666666666,7
eurocup,11.466666666666667,9
eurocup,4.55,0
eurocup,14.066666666666666,15
eurocup,14.2,5
eurocup,4.45,-1
eurocup,14.216666666666667,5
eurocup,25.683333333333334,14
eurocup,19.583333333333332,6
eurocup,27.95,10
eurocup,16.766666666666666,18
eurocup,17.766666666666666,10
eurocup,18.066666666666666,8
eurocup,14.183333333333334,4
eurocup,6.933333333333334,-2
eurocup,8.516666666666667,0
eurocup,17.55,12
eurocup,22.383333333333333,29
eurocup,17.583333333333332,-2
eurocup,20.666666666666668,21
eurocup,24.3,14
eurocup,23.066666666666666,10
eurocup,27.0,9
eurocup,12.916666666666666,4
eurocup,21.883333333333333,6
eurocup,7.983333333333333,0
eurocup,11.683333333333334,3
eurocup,13.583333333333334,2
eurocup,6.15,0
eurocup,1.1166666666666667,-1
eurocup,2.5666666666666664,0
eurocup,10.516666666666667,-2
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,11.083333333333334,-1
eurocup,3.0833333333333335,2
eurocup,0.11666666666666667,-1
eurocup,0.0,0
eurocup,2.65,4
eurocup,0.0,0
eurocup,3.65,0
eurocup,4.866666666666667,-3
eurocup,0.0,0
eurocup,10.0,6
eurocup,31.383333333333333,12
eurocup,7.6,1
eurocup,20.983333333333334,7
eurocup,6.616666666666667,3
eurocup,14.3,3
eurocup,8.85,9
eurocup,2.1666666666666665,1
eurocup,0.0,0
eurocup,13.8,3
eurocup,1.7,0
eurocup,1.6333333333333333,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,1.9166666666666665,0
eurocup,9.25,-4
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,2.283333333333333,-2
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.08333333333333333,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,15.433333333333334,6
eurocup,21.9,25
eurocup,20.883333333333333,8
eurocup,12.366666666666667,17
eurocup,13.816666666666666,6
eurocup,15.35,6
eurocup,18.116666666666667,13
eurocup,15.05,0
eurocup,17.466666666666665,13
eurocup,16.65,14
eurocup,24.1,16
eurocup,10.966666666666667,7
eurocup,18.216666666666665,13
eurocup,35.5,25
eurocup,27.35,15
eurocup,29.066666666666666,22
eurocup,19.366666666666667,-8
eurocup,29.616666666666667,21
eurocup,26.783333333333335,5
eurocup,32.4,8
eurocup,25.766666666666666,14
eurocup,29.15,19
eurocup,25.683333333333334,11
eurocup,32.95,22
eurocup,36.5,22
eurocup,33.166666666666664,24
eurocup,17.25,14
eurocup,13.716666666666667,9
eurocup,16.95,7
eurocup,18.516666666666666,11
eurocup,14.266666666666667,3
eurocup,20.95,0
eurocup,23.133333333333333,14
eurocup,24.483333333333334,10
eurocup,12.766666666666667,4
eurocup,28.466666666666665,21
eurocup,21.033333333333335,17
eurocup,23.883333333333333,4
eurocup,9.716666666666667,7
eurocup,23.166666666666668,1
eurocup,21.316666666666666,6
eurocup,12.45,-1
eurocup,13.883333333333333,10
eurocup,17.716666666666665,7
eurocup,14.016666666666667,6
eurocup,23.183333333333334,3
eurocup,7.0,-2
eurocup,16.65,2
eurocup,16.7,4
eurocup,23.1,10
eurocup,14.133333333333333,11
eurocup,5.7,5
eurocup,12.516666666666667,4
eurocup,12.9,6
eurocup,14.233333333333333,5
eurocup,4.633333333333333,-3
eurocup,14.866666666666667,-2
eurocup,14.266666666666667,9
eurocup,9.35,9
eurocup,28.183333333333334,20
eurocup,18.483333333333334,9
eurocup,36.38333333333333,24
eurocup,37.55,26
eurocup,34.55,20
eurocup,29.583333333333332,17
eurocup,31.466666666666665,10
eurocup,31.45,25
eurocup,19.25,12
eurocup,28.716666666666665,14
eurocup,27.416666666666668,14
eurocup,18.85,10
eurocup,17.533333333333335,5
eurocup,9.016666666666667,4
eurocup,17.9,12
eurocup,15.316666666666666,15
eurocup,16.016666666666666,3
eurocup,26.466666666666665,17
eurocup,14.233333333333333,3
eurocup,17.833333333333332,8
eurocup,19.666666666666668,0
eurocup,17.483333333333334,8
eurocup,11.883333333333333,2
eurocup,0.0,0
eurocup,0.0,0
eurocup,1.4833333333333334,0
eurocup,26.483333333333334,10
eurocup,18.066666666666666,5
eurocup,26.216666666666665,8
eurocup,27.383333333333333,7
eurocup,20.066666666666666,5
eurocup,31.133333333333333,14
eurocup,12.766666666666667,1
eurocup,27.233333333333334,16
eurocup,30.7,5
eurocup,18.533333333333335,8
eurocup,20.716666666666665,8
eurocup,33.06666666666667,20
eurocup,39.96666666666667,12
eurocup,18.433333333333334,9
eurocup,28.666666666666668,22
eurocup,9.85,1
eurocup,27.433333333333334,25
eurocup,15.2,-4
eurocup,29.316666666666666,17
eurocup,21.816666666666666,2
eurocup,22.25,20
eurocup,13.35,-1
eurocup,22.933333333333334,7
eurocup,20.65,5
eurocup,6.216666666666667,0
eurocup,18.483333333333334,-1
eurocup,12.766666666666667,3
eurocup,9.316666666666666,3
eurocup,14.516666666666667,1
eurocup,15.6,8
eurocup,16.283333333333335,5
eurocup,17.0,11
eurocup,22.566666666666666,15
eurocup,12.55,1
eurocup,14.366666666666667,5
eurocup,2.8333333333333335,-1
eurocup,13.266666666666667,3
eurocup,12.55,6
eurocup,18.733333333333334,8
eurocup,14.033333333333333,-3
eurocup,0.0,0
eurocup,2.0166666666666666,-2
eurocup,10.033333333333333,9
eurocup,21.266666666666666,15
eurocup,20.433333333333334,7
eurocup,21.8,10
eurocup,16.5,-2
eurocup,23.4,14
eurocup,22.916666666666668,14
eurocup,24.066666666666666,6
eurocup,17.633333333333333,2
eurocup,18.533333333333335,17
eurocup,20.7,4
eurocup,25.2,27
eurocup,19.183333333333334,13
eurocup,14.633333333333333,7
eurocup,0.0,0
eurocup,11.7,4
eurocup,10.65,8
eurocup,9.35,0
eurocup,0.0,0
eurocup,26.683333333333334,22
eurocup,19.316666666666666,4
eurocup,11.366666666666667,2
eurocup,18.133333333333333,-4
eurocup,16.15,-2
eurocup,8.433333333333334,2
eurocup,0.8666666666666667,0
eurocup,17.85,3
eurocup,27.666666666666668,20
eurocup,24.933333333333334,7
eurocup,16.233333333333334,0
eurocup,22.216666666666665,16
eurocup,20.533333333333335,9
eurocup,25.366666666666667,17
eurocup,24.416666666666668,4
eurocup,25.3,1
eurocup,21.483333333333334,11
eurocup,27.283333333333335,18
eurocup,29.633333333333333,16
eurocup,26.25,13
eurocup,33.766666666666666,26
eurocup,26.083333333333332,0
eurocup,21.816666666666666,0
eurocup,21.9,3
eurocup,27.7,16
eurocup,28.783333333333335,29
eurocup,29.166666666666668,17
eurocup,21.933333333333334,6
eurocup,15.7,12
eurocup,16.05,12
eurocup,16.7,7
eurocup,7.116666666666666,9
eurocup,24.066666666666666,8
eurocup,10.4,11
eurocup,16.05,11
eurocup,12.783333333333333,12
eurocup,11.25,-3
eurocup,12.466666666666667,8
eurocup,14.35,2
eurocup,16.283333333333335,8
eurocup,6.466666666666667,-1
eurocup,14.533333333333333,9
eurocup,6.45,-2
eurocup,9.783333333333333,7
eurocup,16.583333333333332,8
eurocup,8.633333333333333,-3
eurocup,24.8,7
eurocup,24.45,7
eurocup,16.433333333333334,5
eurocup,19.316666666666666,-1
eurocup,21.416666666666668,11
eurocup,8.916666666666666,6
eurocup,9.366666666666667,-2
eurocup,12.95,2
eurocup,21.65,9
eurocup,12.216666666666667,-2
eurocup,15.333333333333334,2
eurocup,16.5,13
eurocup,22.183333333333334,18
eurocup,29.25,18
eurocup,26.75,18
eurocup,27.05,26
eurocup,24.983333333333334,7
eurocup,24.0,26
eurocup,17.583333333333332,8
eurocup,23.033333333333335,3
eurocup,26.016666666666666,3
eurocup,31.933333333333334,25
eurocup,21.133333333333333,11
eurocup,21.316666666666666,10
eurocup,1.45,-1
eurocup,1.3333333333333333,1
eurocup,19.183333333333334,9
eurocup,14.3,4
eurocup,15.4,6
eurocup,10.2,-4
eurocup,12.8,12
eurocup,4.433333333333334,-2
eurocup,28.533333333333335,14
eurocup,17.766666666666666,1
eurocup,24.75,18
eurocup,31.516666666666666,27
eurocup,24.566666666666666,11
eurocup,21.083333333333332,7
eurocup,25.666666666666668,8
eurocup,26.616666666666667,16
eurocup,33.416666666666664,19
eurocup,24.933333333333334,12
eurocup,30.95,15
eurocup,16.183333333333334,-3
eurocup,13.716666666666667,8
eurocup,15.816666666666666,11
eurocup,18.016666666666666,2
eurocup,21.916666666666668,15
eurocup,15.466666666666667,0
eurocup,6.65,3
eurocup,25.633333333333333,23
eurocup,22.783333333333335,2
eurocup,0.0,0
eurocup,26.35,6
eurocup,22.883333333333333,-1
eurocup,36.7,20
eurocup,21.933333333333334,12
eurocup,29.933333333333334,12
eurocup,26.25,16
eurocup,32.03333333333333,22
eurocup,30.25,14
eurocup,27.166666666666668,16
eurocup,26.433333333333334,8
eurocup,23.9,5
eurocup,19.633333333333333,-2
eurocup,7.0,2
eurocup,20.766666666666666,10
eurocup,35.31666666666667,31
eurocup,16.816666666666666,8
eurocup,30.3,10
eurocup,32.416666666666664,22
eurocup,19.05,14
eurocup,27.616666666666667,19
eurocup,19.2,4
eurocup,25.366666666666667,22
eurocup,18.433333333333334,7
eurocup,17.433333333333334,5
eurocup,29.2,20
eurocup,19.716666666666665,12
eurocup,25.6,9
eurocup,1.4166666666666667,-1
eurocup,6.216666666666667,0
eurocup,27.416666666666668,17
eurocup,22.966666666666665,14
eurocup,27.383333333333333,27
eurocup,7.333333333333333,-1
eurocup,22.8,10
eurocup,28.933333333333334,25
eurocup,26.816666666666666,13
eurocup,23.916666666666668,3
eurocup,28.116666666666667,12
eurocup,28.966666666666665,10
eurocup,0.0,0
eurocup,24.033333333333335,3
eurocup,26.75,29
eurocup,33.03333333333333,28
eurocup,25.566666666666666,20
eurocup,22.783333333333335,10
eurocup,29.2,10
eurocup,29.033333333333335,30
eurocup,13.483333333333333,-3
eurocup,18.1,12
eurocup,42.3,44
eurocup,28.483333333333334,28
eurocup,27.05,8
eurocup,23.3,12
eurocup,6.266666666666667,0
eurocup,25.816666666666666,13
eurocup,32.95,24
eurocup,18.033333333333335,7
eurocup,0.0,0
eurocup,10.933333333333334,3
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,13.366666666666667,-1
eurocup,16.233333333333334,6
eurocup,14.883333333333333,-1
eurocup,27.8,2
eurocup,9.816666666666666,1
eurocup,14.75,1
eurocup,7.283333333333333,-4
eurocup,11.016666666666667,1
eurocup,10.95,2
eurocup,13.816666666666666,1
eurocup,13.116666666666667,4
eurocup,8.25,-2
eurocup,16.433333333333334,6
eurocup,13.7,7
eurocup,14.966666666666667,3
eurocup,11.733333333333333,2
eurocup,15.35,5
eurocup,18.333333333333332,5
eurocup,8.5,-1
eurocup,15.75,5
eurocup,10.633333333333333,-5
eurocup,21.866666666666667,17
eurocup,20.716666666666665,-3
eurocup,0.0,0
eurocup,0.45,0
eurocup,21.3,5
eurocup,19.083333333333332,14
eurocup,24.983333333333334,5
eurocup,23.9,14
eurocup,21.816666666666666,9
eurocup,17.05,5
eurocup,15.616666666666667,3
eurocup,26.116666666666667,4
eurocup,13.15,5
eurocup,13.066666666666666,9
eurocup,27.466666666666665,20
eurocup,18.3,1
eurocup,24.65,17
eurocup,17.5,4
eurocup,26.85,14
eurocup,17.566666666666666,12
eurocup,19.65,8
eurocup,10.883333333333333,-3
eurocup,8.75,-2
eurocup,25.75,5
eurocup,19.066666666666666,2
eurocup,22.95,17
eurocup,1.5833333333333335,0
eurocup,9.4,3
eurocup,15.35,8
eurocup,12.3,3
eurocup,19.966666666666665,23
eurocup,25.816666666666666,13
eurocup,32.56666666666667,6
eurocup,27.0,18
eurocup,27.283333333333335,23
eurocup,30.516666666666666,12
eurocup,20.3,9
eurocup,37.833333333333336,18
eurocup,25.85,8
eurocup,25.333333333333332,20
eurocup,22.0,11
eurocup,36.13333333333333,31
eurocup,32.93333333333333,28
eurocup,32.85,27
eurocup,19.25,3
eurocup,11.85,5
eurocup,8.816666666666666,0
eurocup,6.5,2
eurocup,11.783333333333333,0
eurocup,12.966666666666667,1
eurocup,8.6,7
eurocup,9.9,-2
eurocup,16.616666666666667,16
eurocup,14.666666666666666,2
eurocup,9.166666666666666,-3
eurocup,26.866666666666667,3
eurocup,9.583333333333334,0
eurocup,26.016666666666666,20
eurocup,22.6,7
eurocup,15.333333333333334,2
eurocup,13.616666666666667,-5
eurocup,24.633333333333333,0
eurocup,23.716666666666665,2
eurocup,21.116666666666667,29
eurocup,25.016666666666666,5
eurocup,35.25,12
eurocup,17.55,6
eurocup,29.483333333333334,25
eurocup,24.1,23
eurocup,0.0,0
eurocup,0.0,0
eurocup,10.083333333333334,-2
eurocup,10.633333333333333,6
eurocup,16.233333333333334,3
eurocup,24.716666666666665,10
eurocup,18.433333333333334,4
eurocup,23.3,3
eurocup,0.0,0
eurocup,0.0,0
eurocup,21.35,23
eurocup,17.866666666666667,7
eurocup,28.983333333333334,5
eurocup,18.75,6
eurocup,24.9,4
eurocup,17.766666666666666,1
eurocup,24.35,9
eurocup,18.533333333333335,5
eurocup,0.0,0
eurocup,23.85,9
eurocup,21.216666666666665,0
eurocup,25.483333333333334,-1
eurocup,21.55,8
eurocup,1.15,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,8.516666666666667,-1
eurocup,0.8333333333333334,0
eurocup,7.083333333333333,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,1.7,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,16.366666666666667,10
eurocup,31.966666666666665,18
eurocup,29.35,-4
eurocup,2.7333333333333334,0
eurocup,0.0,0
eurocup,25.766666666666666,27
eurocup,32.25,8
eurocup,29.483333333333334,18
eurocup,27.9,23
eurocup,36.03333333333333,18
eurocup,28.4,9
eurocup,27.683333333333334,3
eurocup,4.633333333333333,1
eurocup,0.0,0
eurocup,6.333333333333333,6
eurocup,5.983333333333333,-1
eurocup,0.0,0
eurocup,1.7,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,15.016666666666667,5
eurocup,26.283333333333335,8
eurocup,23.55,10
eurocup,21.933333333333334,5
eurocup,19.583333333333332,1
eurocup,23.55,12
eurocup,3.9833333333333334,1
eurocup,21.416666666666668,5
eurocup,20.116666666666667,5
eurocup,27.183333333333334,12
eurocup,27.616666666666667,31
eurocup,26.566666666666666,13
eurocup,28.733333333333334,20
eurocup,26.65,16
eurocup,28.583333333333332,17
eurocup,28.216666666666665,18
eurocup,24.616666666666667,9
eurocup,28.083333333333332,15
eurocup,21.95,2
eurocup,23.383333333333333,6
eurocup,26.683333333333334,35
eurocup,29.633333333333333,32
eurocup,21.233333333333334,19
eurocup,17.983333333333334,-4
eurocup,16.666666666666668,2
eurocup,13.783333333333333,4
eurocup,16.1,-2
eurocup,31.85,16
eurocup,25.666666666666668,6
eurocup,20.483333333333334,6
eurocup,12.116666666666667,2
eurocup,22.75,11
eurocup,23.416666666666668,10
eurocup,9.483333333333333,-2
eurocup,20.133333333333333,-2
eurocup,16.0,-2
eurocup,32.666666666666664,21
eurocup,33.68333333333333,15
eurocup,28.1,3
eurocup,24.783333333333335,9
eurocup,32.083333333333336,7
eurocup,28.366666666666667,18
eurocup,24.6,9
eurocup,16.816666666666666,2
eurocup,11.8,-3
eurocup,18.383333333333333,6
eurocup,1.9666666666666668,-1
eurocup,3.1333333333333333,0
eurocup,10.883333333333333,9
eurocup,0.0,0
eurocup,22.466666666666665,5
eurocup,30.983333333333334,31
eurocup,32.46666666666667,21
eurocup,25.983333333333334,18
eurocup,16.483333333333334,13
eurocup,7.683333333333334,7
eurocup,17.833333333333332,10
eurocup,26.516666666666666,9
eurocup,18.133333333333333,11
eurocup,28.116666666666667,24
eurocup,0.0,0
eurocup,11.55,1
eurocup,9.1,3
eurocup,6.533333333333333,0
eurocup,5.45,-1
eurocup,0.0,0
eurocup,24.5,14
eurocup,19.083333333333332,8
eurocup,6.133333333333334,-3
eurocup,15.55,4
eurocup,13.633333333333333,0
eurocup,18.683333333333334,19
eurocup,26.933333333333334,15
eurocup,24.633333333333333,3
eurocup,27.683333333333334,7
eurocup,28.066666666666666,3
eurocup,31.166666666666668,21
eurocup,30.483333333333334,15
eurocup,13.416666666666666,-1
eurocup,24.066666666666666,-2
eurocup,32.45,10
eurocup,21.3,5
eurocup,23.466666666666665,14
eurocup,4.35,0
eurocup,0.0,0
eurocup,2.0,0
eurocup,2.0833333333333335,-2
eurocup,0.0,0
eurocup,4.866666666666667,-1
eurocup,0.0,0
eurocup,13.75,7
eurocup,0.0,0
eurocup,5.266666666666667,-4
eurocup,2.5166666666666666,0
eurocup,30.716666666666665,9
eurocup,31.583333333333332,12
eurocup,30.283333333333335,15
eurocup,29.383333333333333,6
eurocup,35.016666666666666,15
eurocup,27.516666666666666,20
eurocup,26.35,11
eurocup,34.35,9
eurocup,26.483333333333334,6
eurocup,27.783333333333335,9
eurocup,41.8,11
eurocup,35.35,15
eurocup,32.06666666666667,10
eurocup,3.5,1
eurocup,0.0,0
eurocup,11.016666666666667,4
eurocup,10.9,0
eurocup,6.8,-1
eurocup,0.0,0
eurocup,5.9,-2
eurocup,5.05,4
eurocup,8.583333333333334,-2
eurocup,13.6,1
eurocup,9.733333333333333,4
eurocup,0.18333333333333332,0
eurocup,4.933333333333334,-2
eurocup,0.0,0
eurocup,0.0,0
eurocup,3.6333333333333333,-1
eurocup,6.566666666666666,0
eurocup,0.0,0
eurocup,3.3333333333333335,-1
eurocup,0.0,0
eurocup,0.0,0
eurocup,3.3,-1
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,11.766666666666667,-7
eurocup,16.183333333333334,4
eurocup,0.0,0
eurocup,15.883333333333333,4
eurocup,6.866666666666667,1
eurocup,24.75,3
eurocup,2.1666666666666665,-1
eurocup,8.816666666666666,-2
eurocup,17.633333333333333,12
eurocup,20.45,1
eurocup,14.3,5
eurocup,9.083333333333334,1
eurocup,25.466666666666665,13
eurocup,17.833333333333332,7
eurocup,26.766666666666666,26
eurocup,17.483333333333334,7
eurocup,16.283333333333335,5
eurocup,15.716666666666667,15
eurocup,29.1,19
eurocup,31.333333333333332,17
eurocup,21.466666666666665,9
eurocup,24.783333333333335,3
eurocup,31.833333333333332,23
eurocup,23.9,12
eurocup,29.416666666666668,0
eurocup,25.416666666666668,6
eurocup,14.833333333333334,5
eurocup,18.816666666666666,12
eurocup,18.25,-3
eurocup,21.133333333333333,18
eurocup,23.266666666666666,9
eurocup,12.983333333333333,-2
eurocup,30.266666666666666,6
eurocup,28.033333333333335,8
eurocup,25.733333333333334,21
eurocup,29.65,15
eurocup,23.766666666666666,6
eurocup,18.383333333333333,-1
eurocup,19.466666666666665,5
eurocup,16.75,1
eurocup,19.283333333333335,13
eurocup,27.833333333333332,5
eurocup,24.8,7
eurocup,32.416666666666664,22
eurocup,20.016666666666666,19
eurocup,25.75,18
eurocup,29.016666666666666,28
eurocup,29.583333333333332,24
eurocup,24.1,9
eurocup,33.733333333333334,15
eurocup,23.066666666666666,5
eurocup,35.36666666666667,32
eurocup,33.1,19
eurocup,29.283333333333335,27
eurocup,19.166666666666668,6
eurocup,35.13333333333333,26
eurocup,23.916666666666668,10
eurocup,22.133333333333333,8
eurocup,21.05,2
eurocup,23.866666666666667,23
eurocup,26.166666666666668,6
eurocup,27.1,8
eurocup,17.983333333333334,-4
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,4.983333333333333,-3
eurocup,0.0,0
eurocup,19.466666666666665,7
eurocup,16.616666666666667,9
eurocup,21.133333333333333,5
eurocup,34.13333333333333,3
eurocup,26.45,0
eurocup,28.0,16
eurocup,8.75,-2
eurocup,12.466666666666667,-5
eurocup,17.3,8
eurocup,3.1,-1
eurocup,29.183333333333334,7
eurocup,20.716666666666665,6
eurocup,26.45,4
eurocup,21.6,3
eurocup,9.6,1
eurocup,13.683333333333334,4
eurocup,11.2,3
eurocup,4.416666666666667,-3
eurocup,6.316666666666666,1
eurocup,16.466666666666665,11
eurocup,0.0,0
eurocup,8.016666666666667,4
eurocup,7.216666666666667,7
eurocup,8.983333333333333,6
eurocup,20.233333333333334,6
eurocup,12.783333333333333,-3
eurocup,5.633333333333333,-1
eurocup,11.466666666666667,17
eurocup,22.25,6
eurocup,16.35,8
eurocup,16.1,2
eurocup,7.95,0
eurocup,30.266666666666666,14
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,8.033333333333333,1
eurocup,10.25,-1
eurocup,15.25,6
eurocup,18.85,19
eurocup,21.283333333333335,5
eurocup,30.066666666666666,20
eurocup,31.8,26
eurocup,20.6,1
eurocup,22.983333333333334,14
eurocup,34.1,27
eurocup,25.933333333333334,-4
eurocup,0.0,0
eurocup,20.0,9
eurocup,19.016666666666666,0
eurocup,3.8166666666666664,2
eurocup,17.966666666666665,5
eurocup,1.1333333333333333,4
eurocup,0.0,0
eurocup,18.683333333333334,-4
eurocup,0.0,0
eurocup,14.05,2
eurocup,24.3,26
eurocup,28.566666666666666,21
eurocup,26.333333333333332,14
eurocup,24.983333333333334,10
eurocup,21.516666666666666,11
eurocup,29.9,22
eurocup,17.766666666666666,2
eurocup,25.0,1
eurocup,27.966666666666665,20
eurocup,33.81666666666667,8
eurocup,17.233333333333334,17
eurocup,23.266666666666666,7
eurocup,26.066666666666666,22
eurocup,14.0,4
eurocup,21.583333333333332,13
eurocup,24.783333333333335,17
eurocup,27.5,8
eurocup,0.0,0
eurocup,18.95,-2
eurocup,15.9,7
eurocup,5.983333333333333,-2
eurocup,11.016666666666667,3
eurocup,13.833333333333334,6
eurocup,0.0,0
eurocup,0.0,0
eurocup,21.7,5
eurocup,0.0,0
eurocup,0.3,-1
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,0.0,0
eurocup,12.666666666666666,5
eurocup,2.9166666666666665,-1
eurocup,2.783333333333333,2
eurocup,17.866666666666667,12
eurocup,20.966666666666665,7
eurocup,13.85,-3
eurocup,10.716666666666667,5
eurocup,1.7166666666666668,1
eurocup,17.816666666666666,13
eurocup,14.7,14
eurocup,5.833333333333333,-1
eurocup,7.85,0
eurocup,0.0,0
eurocup,20.983333333333334,11
eurocup,17.716666666666665,9
eurocup,21.15,4
eurocup,23.216666666666665,23
eurocup,25.6,15
eurocup,24.783333333333335,9
eurocup,34.9,27
eurocup,20.666666666666668,-3
eurocup,28.766666666666666,11
eurocup,29.933333333333334,13
eurocup,30.15,2
eurocup,6.95,-1
eurocup,12.783333333333333,11
eurocup,6.183333333333334,1
eurocup,0.0,0
eurocup,4.95,-3
eurocup,17.283333333333335,11
eurocup,13.133333333333333,8
eurocup,16.483333333333334,0
eurocup,9.433333333333334,3
eurocup,25.233333333333334,1
eurocup,5.133333333333334,-2
eurocup,16.683333333333334,5
eurocup,3.6333333333333333,0
eurocup,19.3,0
eurocup,14.1,-2
eurocup,15.65,2
eurocup,13.533333333333333,8
eurocup,17.9,9
eurocup,12.533333333333333,7
eurocup,9.816666666666666,-2
eurocup,11.3,-1
eurocup,18.333333333333332,9
eurocup,8.733333333333333,0
eurocup,8.466666666666667,3
eurocup,17.833333333333332,7
eurocup,17.016666666666666,8
eurocup,6.983333333333333,3
eurocup,6.716666666666667,2
eurocup,6.75,-2
eurocup,8.15,6
eurocup,18.816666666666666,8
eurocup,13.566666666666666,3
eurocup,21.3,9
eurocup,12.183333333333334,5
eurocup,13.883333333333333,7
eurocup,32.516666666666666,23
eurocup,27.933333333333334,12
eurocup,18.133333333333333,6
eurocup,22.733333333333334,-1
eurocup,13.25,7
eurocup,10.85,-2
eurocup,26.15,21
eurocup,21.533333333333335,12
